,tweet,time,id,likes,location
9593,Aegon just wants to beat off in peace but his mama wants him to be king #HouseOfTheDragon,2022-09-26 13:53:28+00:00,250872067,2,
9594,The correct use of pronouns though… 😍 #HouseOfTheDragon https://t.co/gJkpbx3rac,2022-09-26 13:53:26+00:00,2420708977,1,{'place_id': '827f88eab243bdf1'}
9595,I was so into #DahmerNetflix yesterday I forgot to watch #HouseOfTheDragon https://t.co/T7D4WYq4E5,2022-09-26 13:53:23+00:00,2420166308,0,
9596,"It's #Vhagar  time! The biggest dragon in Westeros makes her debut in #HouseOfTheDragon episode 6

https://t.co/GSrQq3n2MY",2022-09-26 13:53:21+00:00,1507027648765124620,1,
9597,Joffrey such a terrible name this is why f@gg0ts have no rights #HouseOfTheDragon,2022-09-26 13:53:08+00:00,4692988004,0,
9598,"anime gaming?
full video https://t.co/UCONjeDcM7
#anime  #GIRLFRIEND #sex #HouseOfTheDragon #LoveIsland #gamedev #Video #BBC #Splatoon3 #IranProtests #WhoWantsToBeAMillionaire #IshaqDarReturns https://t.co/U6SnbGWIls",2022-09-26 13:53:08+00:00,1571880885388976128,0,
9599,Didn’t watch last night episode of #HouseOfTheDragon  I’m gonna try to avoid spoilers…..it’s probably impossible but https://t.co/2C89xzwUfE,2022-09-26 13:53:07+00:00,301720197,0,
9600,viserys every single time alicent comes to him to complain about rhaenyra #HouseOfTheDragon https://t.co/9OwOSTOK8h,2022-09-26 13:53:03+00:00,1378295160795230211,6,
9601,HOUSE OF THE DRAGON Season 1 Episode 6 REACTION https://t.co/f5HFpNjwO0 via @YouTube #HouseOfTheDragon #HouseTargaryen #Vhagar #DemDragons https://t.co/7TOV3P4Ljq,2022-09-26 13:53:00+00:00,83187282,1,
9602,@iamtheehive @BlerdGirlMagick @HBOHouseDragon I DID read the books BEFORE they even started #GOT as a tv show. They change MANY things from the books including how Laena DIED. Sucking up to white folks who DO NOT respect black women  will not make them love you or make better tv. #HouseOfTheDragon #HOTD #DemDragons,2022-09-26 13:52:57+00:00,979891362,0,
9603,Harwin betting the shit out Sir Criston #HouseOfTheDragon https://t.co/vuCROb7U9e,2022-09-26 13:52:56+00:00,69698874,3,
9604,"Nah Sir Harwin can rot in his fiery grave. Rhaenyra got what was coming to her and her lover boy.

I only felt bad for the father. Poor man. 

But fuck em all, 
Harwin, Criston

#HouseOfTheDragon",2022-09-26 13:52:55+00:00,1021286679955615744,0,
9605,So y’all gon sit up here and defend rhaenyra STILL?? #HouseOfTheDragon https://t.co/5qWavLBE3G,2022-09-26 13:52:50+00:00,1536978302,0,
9606,"Went to a wedding yesterday 🥰 I love love ❤️ 
#sellingcontent #onlyfansbabe #BB24 #weddingcelebration #HouseOfTheDragon https://t.co/bm0NMrPSJ9",2022-09-26 13:52:50+00:00,1569333732867178499,3,
9607,Alicent needs to worry about her own weird kids instead of Rhaenyra #HouseOfTheDragon https://t.co/z0Skta9t6u,2022-09-26 13:52:49+00:00,1482271845571342337,2,
9608,that was so sexy of him #houseofthedragon #hotd https://t.co/IDS4AWyA5R,2022-09-26 13:52:48+00:00,1043713848262492160,4,
9609,"@TheNoah07 @e_u_r_a_y_a_n_e And I would say the same thing to people who think that Laena was not important to the dance. She was key to Daemon‘s development as a character, give him a little maturity and patience and a little less selfish. At least a little,lol. #HouseOfTheDragon #HouseOfTheDragonHBO #HOTD",2022-09-26 13:52:47+00:00,22501421,1,
9610,"my (non-book reader) brother after watching ep6 - “what a BORING episode! why are they wasting time on these rando deaths? When will Viserys die? Is Daemon not going to do anything? When will this show pick up?

now I get why they are rushing the show 

#HouseOfTheDragon #HOTD",2022-09-26 13:52:44+00:00,1155776770622119936,1,
9611,Lmfaooo damn this accurate lol 😂 #HOTD #HouseOfTheDragon https://t.co/JwStmfktQt,2022-09-26 13:52:41+00:00,703770406218371072,0,
9612,Imagine how AWFUL it is for Viserys to hear his wife's obsession with his daughter's sex life for 10 fucking years I mEAN. #HouseOfTheDragon https://t.co/uni6vKlFid,2022-09-26 13:52:38+00:00,438116385,0,
9613,The episode was too emotional yow.. #HouseOfTheDragon,2022-09-26 13:52:38+00:00,281179090,0,
9614,I didn’t like episode 6 as much as I thought I would… but I guess it’s opening up #HouseOfTheDragon,2022-09-26 13:52:36+00:00,297749133,0,
9615,"Quite a number of unexplained plot holes between episode 5 and 6.

It's why many writers hate telling stories with huge gaps in timelines.

#HouseOfTheDragon",2022-09-26 13:52:34+00:00,1299084176789041152,0,
9616,alicent is real deal pissing me off like atp what are we so pressed about that ur so upset over FOR 10 YEARS #HouseOfTheDragon,2022-09-26 13:52:28+00:00,1398671251749720070,1,
9617,"LMAOOO THE SHADE IN THIS EPISODE IS EPIC AND WHEN ALICENT SAW THE PRINCESS AND ASK FOR A REST WHILE HER VAGINA IS ON EDGE OF DEATH AND SHE ACTED LIKE SHE DIDN'T ASK HER TO COME LOLLL,CAN WE RE-PLACE THIS WIL KEPPING UP WITH THE DRAGONS #HouseOfTheDragon #HouseOfTheDragonHBO https://t.co/mgJ43yeFiF",2022-09-26 13:52:24+00:00,1532604554822713344,0,
9618,Acabei de assistir a S01 | E06 de House of the Dragon! #houseofthedragon The Princess and the Queen https://t.co/FQbdx6p1du #tvtime https://t.co/6Ffp30BrQD,2022-09-26 13:52:21+00:00,135716371,0,
9619,Harwin Strong is a GOOD man. And they can’t convince me otherwise #HouseOfTheDragon,2022-09-26 13:52:20+00:00,230279940,1,
9620,The sounds during this scene are insane and SO realistic 💀 #HouseOfTheDragon https://t.co/qRBSMM9zu7,2022-09-26 13:52:16+00:00,1366791494909181952,1,
9621,"I wonder if the rose Larys Strong picked is a teaser of things to come
Maybe the Tyrells??
Can someone who’s read the books confirm or debunk this?
#HouseOfTheDragon",2022-09-26 13:52:03+00:00,2475400110,1,
9622,This is Allie I wanted. She is wild. #HouseOfTheDragon,2022-09-26 13:52:01+00:00,1533981079903813632,0,
9623,"The Velaryon children were raised to love while the Targaryen children were raised to hate. 
#HouseOfTheDragon 
#HOTD https://t.co/6jl6dIG8Py",2022-09-26 13:52:00+00:00,1530203862501564419,1,
9624,"House of the Dragon Season 1 Episode 6 The Princess and the Queen
⏬ Link For WATCH ⏬
https://t.co/vIgS7zcPup ☑️

#HouseOfTheDragon https://t.co/HsmYZnqrrd",2022-09-26 13:51:57+00:00,1518282282544640002,0,
9625,that scene with laena and vhagar..........i will never recover #HouseOfTheDragon https://t.co/yAI7pux49K,2022-09-26 13:51:38+00:00,4814179961,0,
9626,Finally got to see some more dragons and then this shit happens #HouseOfTheDragon Vhagar is massive,2022-09-26 13:51:36+00:00,44763195,0,
9627,#HouseOfTheDragon had me in a chokehold last night with Vhagar and Laena https://t.co/j5Dona3ZTD,2022-09-26 13:51:32+00:00,1106972325738618885,0,
9628,"the way all of Alicent's children are still wearing green... girl I think it's time to LET IT GO. it's no wonder her Criston are besties they are OBSESSED with Rhaenyra
#HouseOfTheDragon https://t.co/b1ccdayQY2",2022-09-26 13:51:31+00:00,1532996407140921345,4,
9629,that ep fucking hurt man #HouseOfTheDragon,2022-09-26 13:51:28+00:00,96422695,0,
9630,"Team Green 

#HouseOfTheDragon",2022-09-26 13:51:27+00:00,775995442056208384,0,
9631,Lmaoooo you know damn well that is not Laenor’s son #HouseOfTheDragon,2022-09-26 13:51:20+00:00,4692988004,0,
9632,Reading #HouseOfTheDragon tweets has got me very excited for this episode! Can't wait to see it all unfold!,2022-09-26 13:51:20+00:00,400832996,2,
9633,"Spoiler 🚨
What was the point of murd€ring laena ? ☹️ #HouseOfTheDragon",2022-09-26 13:51:16+00:00,743974076335689728,0,
9634,"Don't mind me, just testing out all the cool #hotd hashtags:
#syrax
#Caraxes
#Vhagar
#seasmoke
#ThePinkDread
#Rhaenyra
#DaemonTargaryen
#Rhaenys
#Alicent
#Viserys
#Corlys
#CristonCole
#HouseTargaryen
#HouseVelaryon
#HouseStrong
#HouseHightower
#HouseOfTheDragon

Missed any emoji?",2022-09-26 13:51:12+00:00,317320136,0,
9635,The Queen and King of petty and holding a grudge. #HouseOfTheDragon #HOTD https://t.co/HzIdZmwPSm,2022-09-26 13:51:09+00:00,16272431,0,
9636,Ser Criston is such a bitch 😒😒😒😒 #HouseOfTheDragon https://t.co/m8c6obX7OB,2022-09-26 13:51:09+00:00,481439776,1,
9637,"what a start 🖤 , what a end 🔥
ep-6 #HOTD   #HouseOfTheDragon 
character switching ❤❤ 
fact- layres is more dangerous than little finger . https://t.co/gpizpfDGjP",2022-09-26 13:51:06+00:00,1305779016335388672,0,
9638,"My girlfriend when I promise to go down on her but forget about it and try to go to sleep 
#HouseOfTheDragon #HouseOfTheDragonHBO https://t.co/NlBEOzV8S5",2022-09-26 13:51:00+00:00,1506818448537661443,0,
9639,"“Surprised their eggs even hatched” like your son ain’t boohooing cause he a preteen and still don’t have a dragon be fucking fr
#HouseOfTheDragon 
#HouseOfTheDragonHBO #hotd https://t.co/bU0hN9grax",2022-09-26 13:50:57+00:00,1301189050766942209,3,
9640,Laena and Vhagar during that scene 🥺 my heart 😭 #HouseOfTheDragon #Vhagar,2022-09-26 13:50:57+00:00,1198795247159009280,0,
9641,Vhagar is beautiful 😩🫶🏽🥹 #HouseOfTheDragon,2022-09-26 13:50:48+00:00,2685207558,1,
9642,I love being the chairman of the “I Hate Criston Cole” committee 🥂 #HouseOfTheDragon,2022-09-26 13:50:48+00:00,1028730767331999744,2,
9643,"@TheNoah07 @e_u_r_a_y_a_n_e Yes it was important to the dance. Because it further deep and Alicent‘s resentment of her, claiming to have produced heirs to the throne when she feels her own children should be. #HouseOfTheDragonHBO #HOTD #HouseOfTheDragon",2022-09-26 13:50:48+00:00,22501421,0,
9644,"Laena knows Daemon is broken too. Yet she loves him so much to devote 10yrs in his salvation, try to save his willingness to survive. With L gone, D lost all hopes in life. He doesn’t know how to live again, let alone taking care of his kid #HouseOfTheDragon #DaemonTargaryen https://t.co/BYon9SSPHm",2022-09-26 13:50:48+00:00,1125399873929469952,0,
9645,this is a sir cole hate account #HouseOfTheDragon https://t.co/T1T3AonyuI https://t.co/YQky1ygAG8,2022-09-26 13:50:46+00:00,1482271845571342337,1,
9646,"Same Vibes: 
#HouseOfTheDragon https://t.co/lhyLT8WOmn",2022-09-26 13:50:45+00:00,289469766,4,
9647,Starting a a decade long beef with your former bff and planting the seeds for civil war all cuz she lied about getting piped down is crazy hahah #HouseOfTheDragon,2022-09-26 13:50:44+00:00,539420668,4,
9648,I've just watched King of the Narrow Sea ( S01 | E04 ) of House of the Dragon! #houseofthedragon  https://t.co/W6W10vsgQ7 #tvtime https://t.co/WcKBJ6EpWO,2022-09-26 13:50:40+00:00,4063014879,0,
9649,The hair on those kids is not white #HouseOfTheDragon https://t.co/wE5uL1TCrQ,2022-09-26 13:50:38+00:00,83871575,0,{'place_id': 'c0b8e8dc81930292'}
9650,"Watching Aegon do his thing at the window and I realized he definitely doesn't deserve that crown 🤣🤣
#HouseOfTheDragon",2022-09-26 13:50:36+00:00,4420351936,2,
9651,Black people need to be part of casting if you’re going to have Black cast. Why would daemons kids with a biracial woman look full black with locs? 😂 they’re like 25% #HouseOfTheDragon,2022-09-26 13:50:36+00:00,89872516,0,
9652,"Literally the entire world knew Harwin was the baby daddy, Cole just finally said it out loud 😂😭 and that’s on being pettyyyy #HouseOfTheDragon https://t.co/hJ4P9BWg8A",2022-09-26 13:50:31+00:00,1529266803695833089,1,
9653,Laenor is a kind man. I know they have a deal to not be shit to each other but still. #HouseOfTheDragon,2022-09-26 13:50:29+00:00,70314693,1,
9654,"This scene right here...😳💀
#HouseOfTheDragon https://t.co/2oAZyTHGAC",2022-09-26 13:50:28+00:00,1574134119168090112,0,
9655,"Deciding to give House Valeryon dark skin was brilliant. Great for the story. The kids of house Strong look like x, the children of House Valeryon look like y. The children of a mix of House Targaryon and House Valeryon look like Z. No mistaking parentage. #HouseOfTheDragon",2022-09-26 13:50:24+00:00,1245716014446325760,0,
9656,I left GOT in S5th lol . Can i still start #HouseOfTheDragon  ?,2022-09-26 13:50:20+00:00,709277672594132992,0,
9657,@oochotd Can't stand to look at those bastard strong boys they absolutely disgust me #HouseOfTheDragon #teamgreen🍀,2022-09-26 13:50:10+00:00,1434869365015523331,2,
9658,"Cersei was someone everyone knew wanted power and you didn't cross her.

Alicent is just an out of control spoiled brat mad her dad got fired and now has power to lash out with only minimal idea what she is doing and its results. #DemDragons #HouseOfTheDragon",2022-09-26 13:50:09+00:00,1228174152575549441,6,
9659,"#HouseOfTheDragon
Alicent: they are bastards
Viserys: https://t.co/pjG4tt2k7T",2022-09-26 13:50:09+00:00,1366791494909181952,0,
9660,"The next #HouseOfTheDragon will be the start of the big game. I love how slowly they are developing the plot, and the character arc of individuals - their good and bad side coming out so well. The pace of the story is absolutely loveable.",2022-09-26 13:50:08+00:00,144950444,4,
9661,"I love Viserys sm like man made a mistake and he is paying for it w his life and he knows it but tbh I feel like even without this enormous guilt that he carries Rhaenyra is his favourite, always has been and always will be bc she is a fruit of love.
#HouseOfTheDragon https://t.co/0HlKETUMMA",2022-09-26 13:49:57+00:00,1082210104357896192,1,
9662,"I WATCHED THAT EPISODE AND ALL I GOT WERE CRUMBSSSS 

LISTEN. WE ALL KNOW HARWIN STRONGS BACKSHOTS GO HARD AS FUCK WHAT THE FUCK #HouseOfTheDragon #hotd",2022-09-26 13:49:55+00:00,14109072,1,
9663,"#HouseoftheDragon spoiler: 

This conversation got awkward fast. https://t.co/rZMcER0mPF",2022-09-26 13:49:52+00:00,20462827,7,
9664,"#HouseOfTheDragon 
hotd episode 6 without context: https://t.co/PChg1wee7V",2022-09-26 13:49:52+00:00,1463789715535151104,5,
9665,"Larys actually killed his OWN FUCKING BROTHER BC OF ALICENT!!!!???? istg i hope these two die soon, Harwin deserved a long and peaceful life next to Rhaenyra and their children #HouseOfTheDragon",2022-09-26 13:49:51+00:00,169449706,0,
9666,Same energy. #houseofthedragon #succession https://t.co/Wd6nViqVmN,2022-09-26 13:49:50+00:00,956368611127578624,0,
9667,this two mf had the same vibe I tell you #HouseOfTheDragon https://t.co/wxuTWf1mRR,2022-09-26 13:49:46+00:00,431388062,0,
9668,Viserys  #HouseOfTheDragon #ViserysTargaryen https://t.co/gDDRkGuOYw,2022-09-26 13:49:43+00:00,314701743,0,
9669,This episode of #HouseOfTheDragon is fucking crazzzyyyyy,2022-09-26 13:49:34+00:00,1020004983813607425,0,
9670,"Leana darling…come back 
#HouseOfTheDragon https://t.co/h91hyD5j8H",2022-09-26 13:49:34+00:00,1009838608541540352,1,
9671,Waiting for all the episodes of house of dragons to pile up and I watch all on a go 🤝🏼 #HouseOfTheDragon,2022-09-26 13:49:33+00:00,435141883,0,
9672,Ser Criston Cole has entered the chat. #HouseOfTheDragon https://t.co/UZbvpuVfJK,2022-09-26 13:49:29+00:00,180937682,0,
9673,I need them DEAD!!!!  #HouseOfTheDragon https://t.co/SC8wdnn7gY,2022-09-26 13:49:28+00:00,1943743142,0,
9674,i can't wait to see aemond in the next episode. goat aemond is coming 🫰🏻#HouseOfTheDragon,2022-09-26 13:49:27+00:00,1545873259626905607,3,
9675,@iamtheehive @BlerdGirlMagick @HBOHouseDragon I’m a black woman &amp; read #GOt books BEFORE it was a tv show. They change things like Laena ‘s death. Stop making excuses for racist white folks just because they hired two black women before killing their characters HORRIBLY. They don’t see us! #HouseOfTheDragon #HOTD #DemDragons,2022-09-26 13:49:20+00:00,979891362,0,
9676,"crying and throwing up rn 

#HouseOfTheDragon #RhaenyraTargaryen #DaemonTargaryen https://t.co/4wCjr47UR5",2022-09-26 13:49:19+00:00,1522909710474784768,4,
9677,This is the moment  #HouseOfTheDragon https://t.co/9XzSklHcWP,2022-09-26 13:49:18+00:00,1385320765730566144,3,
9678,Sir Criston could never #HouseOfTheDragon https://t.co/vuTW0wR58V,2022-09-26 13:49:12+00:00,2775500886,1,
9679,Oop sir christin cole tried Harwin #HouseOfTheDragon,2022-09-26 13:49:11+00:00,83871575,0,{'place_id': 'c0b8e8dc81930292'}
9680,Dreading these kids growing up #HouseOfTheDragon #HouseOfTheDragonHBO,2022-09-26 13:49:07+00:00,177195882,0,
9681,"I hated the 10-year jump... No spoilers but this was not my favourite episode.

#HouseOfTheDragon",2022-09-26 13:49:04+00:00,73124364,0,
9682,This is the WAR  #HouseOfTheDragon https://t.co/jONSFev9z9,2022-09-26 13:48:54+00:00,1385320765730566144,1,
9683,@AJ_Ahenkan The more I watch #HouseOfTheDragon the more I appreciate Game of Thrones bruh #GOT,2022-09-26 13:48:53+00:00,946774633,0,
9684,"#BurberrySS23xBright #BB24  #HouseOfTheDragon #城総選挙 #ヒソカの気まぐれ念能力診断 #meloni #swallows #HOTD #cute #sexybunny #badbunny #alternative #pasthelgoth 
 hi daddy this bunny is naughty today https://t.co/I2RhaGN0nW",2022-09-26 13:48:47+00:00,1549415933969666049,0,
9685,How is viserys still alive? My man is half rotten #HouseOfTheDragon,2022-09-26 13:48:45+00:00,1526318107,1,
9686,"Wow the recast of Rhaenyra and Alicent in #HouseOfTheDragon was such a bad idea. 
Don’t even want to watch the rest of the series now. 

Game of thrones is such disappointments after disappointments.",2022-09-26 13:48:41+00:00,40690977,0,
9687,I'm officially stanning Emma D'arcy n their acting brilliance. #HouseOfTheDragon,2022-09-26 13:48:40+00:00,61515506,1,
9688,Nah these #HouseOfTheDragon memes got it 😂😂😂😂😂,2022-09-26 13:48:35+00:00,169346135,0,
9689,In #GameofThrones Daenerys’ dragons were treated like her children. In #HouseOfTheDragon they’re treated like animals that are to be tamed. Fascinating.,2022-09-26 13:48:34+00:00,1375177671353765892,0,
9690,"my #HouseOfTheDragon q-so if the Dance is recorded History in Westeros, w Strong assumed to be Rhaenyra’s kids’ father… Cersei (noble born/taught by maesters) knowingly named her 1st born twincest baby after a bastard Targ whose own namesake was his legal father’s lover? Lol",2022-09-26 13:48:32+00:00,114983446,0,
9691,"There are some slight things about House of Dragons I think they didn’t need to do, I understand you want to be different, but the way in which Laena died kinda off, how did she get pass them in her condition to reach out a door?? #HouseOfTheDragon",2022-09-26 13:48:30+00:00,760963260937973762,1,
9692,Alicent is one goddamn bitch #HouseOfTheDragon,2022-09-26 13:48:28+00:00,4692988004,1,
9693,"one problem, why is #HouseOfTheDragon  visually so dark?! do I need glasses or does everyone else spend the whole episode trying to see what’s goin on like: https://t.co/VytcFpq3Vj",2022-09-26 13:48:26+00:00,21281317,0,
9694,Don't get me wrong. They're all good actors. Maybe I just wanted Milly to transform throughout the course of the show. #HOTD #HouseOfTheDragon,2022-09-26 13:48:23+00:00,125010723,0,
9695,"#HouseOfTheDragon is a punishment to watch- Marriage, kids, affairs, dowry, family love, with a dragon cameo- got all makings of an @ektakapoor show! At least #GameOfThrones had a story. This one is rubbish.",2022-09-26 13:48:22+00:00,25047032,0,
9696,I've just watched episode S01 | E06 of House of the Dragon! #houseofthedragon  https://t.co/YfayD1uvyw #tvtime,2022-09-26 13:48:19+00:00,50888763,0,
9697,So am I the only one that agrees with the queen? 😬 #HouseoftheDragon,2022-09-26 13:48:14+00:00,1536978302,0,
9698,"It's settled, #HouseOfTheDragon is way better than #GoT",2022-09-26 13:48:14+00:00,1440728357168029705,0,
9699,"Why is #DaemonTargaryen homeless?
#HouseOfTheDragon 
#hotd",2022-09-26 13:48:08+00:00,703795647380520960,0,
9700,"#BadCasting #HouseOfTheDragon #HBO My enjoyment of today's episode was spoiled by the jarring non-continuity of the characterizations. The actors from both ""youthhood"" &amp; ""adulthood"" are good but the producers should have allowed all of them to workshop their roles. Plus (1/3)",2022-09-26 13:48:04+00:00,132719455,0,
9701,"If I were #RhaenyraTargaryen I'd bleach the hair of those boys... or cut them bald 👩‍🦲 

#HouseOfTheDragon https://t.co/P5AjZ5Y4QE",2022-09-26 13:48:03+00:00,1341418218330603522,1,
9702,"@FSUSarah42 #HouseOfTheDragon 
Everyone to Criston: https://t.co/DFJTpxPIc7",2022-09-26 13:48:00+00:00,1075939584863862784,1,
9703,"HEARTBROKEN!!! Harwin and Laena deserved better. I was not ready to go through this kind of pain again sa isang TV show (since Robb’s death in @GameOfThrones) wala na yung dalawa sa fave ships ko sa #HouseoftheDragon but episode 6 was an excellent one! But still, HEARTBROKEN!!!",2022-09-26 13:47:57+00:00,3162190951,0,
9704,"The Targaryen and the ""Velaryon"" boys seems to have brotherly relationship with one another. It's such a shame that they will eventually aim at each other's throats because #Alicent over here decided to be full on Karen with her bestie, #CristonCole. 😑 #HouseOfTheDragon",2022-09-26 13:47:55+00:00,438116385,0,
9705,Seum Criston #HouseOfTheDragon https://t.co/RU2LLbo9B2,2022-09-26 13:47:54+00:00,1324174772,0,
9706,"Little finger's ancestor 

#HouseOfTheDragon  #hotd https://t.co/MiYl2aYNNe",2022-09-26 13:47:53+00:00,1190518353196146689,2,
9707,"I just want to dracarys these two.
#HOTD 
#HouseOfTheDragon #HouseOfTheDragonHBO https://t.co/cEZOpokWyG",2022-09-26 13:47:51+00:00,62856164,3,
9708,"I was asking her this question because, like Jace, I was also getting hounded about the truth of my identity.
When your kids ask you something about themselves, please tell them the truth #HouseOfTheDragon",2022-09-26 13:47:51+00:00,3589731975,0,
9709,"I've just watched episode S01 | E06, The Princess and the Queen, of House of the Dragon! #houseofthedragon  https://t.co/4dKQkLxZRm #tvtime",2022-09-26 13:47:51+00:00,2209017599,0,
9710,Next Sunday. #HouseOfTheDragon https://t.co/Xg4ELDJ5rl,2022-09-26 13:47:48+00:00,1054013417210683398,760,
9711,"Like bitch you hate me because I don't keep you updated on my coochie happenings after you FUCKED MY DAD BRO? Girl fuck you, indefinitely. Enjoy the leprosy dick. #HouseOfTheDragon",2022-09-26 13:47:47+00:00,70314693,0,
9712,#HOTD #HouseOfTheDragon EPISODE 6 THREAD:,2022-09-26 13:47:42+00:00,1407836983389458434,0,
9713,"I need some time to get used to the new actors for Rhaenyra &amp; Alicent. 
#HouseOfTheDragon https://t.co/60I323ITkt",2022-09-26 13:47:40+00:00,3221094066,0,
9714,the subtle intimacy between rhaenyra and ser harwin was everything to me #HouseOfTheDragon,2022-09-26 13:47:39+00:00,1005246210314301441,0,
9715,"#HouseOfTheDragon
Well that escalated so quickly within one episode. https://t.co/PsRd31XjbX",2022-09-26 13:47:39+00:00,2234794104,0,
9716,"""A spoiled cunt"" but you didn't think that when you were begging her to elope with you.
#HouseOfTheDragon",2022-09-26 13:47:37+00:00,4420351936,1,
9717,"After a 10-year jump, episode 6 of #HouseOfTheDragon finds new actresses (Emma D'Arcy &amp; Olivia Cooke) playing Princess Rhaenyra and Queen Alicent respectively, and tensions between the two are at an all-time high:

https://t.co/KVvNSjXxs1",2022-09-26 13:47:37+00:00,624764317,1,
9718,Alicent would’ve brought this man to Kings Landing to expose Rhaenyra and Sir Harwin kids #hotd #HouseOfTheDragon https://t.co/n82Da59YMJ,2022-09-26 13:47:31+00:00,1567934940884467713,0,
9719,Yo the memes for #HouseOfTheDragon are too fucking funny,2022-09-26 13:47:27+00:00,399441226,0,{'place_id': '5635c19c2b5078d1'}
9720,"Absolutely stupendous dragon. That would inspire fear in any red-blooded being. Seeing that flying &amp; breathing fire. Holy crap, how can one not love VHAGAR, the last surviving dragon from The Conquest. 🖤🖤🖤
#HouseOfTheDragon https://t.co/3FtZvRdt41",2022-09-26 13:47:14+00:00,1500117613384695810,0,
9721,"Dear Alicent,

So you're still a hating ass bitch after 10 years?!? GIVE IT UP, DEELISHIS.

#HouseOfTheDragon #HOTD",2022-09-26 13:47:12+00:00,3073734305,1,
9722,Last night's #HouseOfTheDragon was outstanding. The actresses that portray the protagonists were so much better than the kids that played them before or better yet. They were more believable. That episode had so much drama. Was almost real,2022-09-26 13:47:11+00:00,85129941,1,
9723,I was obsessing about Ser Harwin Strong for a week because he gonna be Rhaenyra’s baby daddy. Then— #HouseOfTheDragon #hotd #DemDragons #DragonsYall https://t.co/joByooIjP2,2022-09-26 13:47:11+00:00,38538848,7,
9724,Apparently the Rapture happened while was watching #HouseOfTheDragon! https://t.co/TEhcjX67rt,2022-09-26 13:47:08+00:00,817949607305023490,0,
9725,"#HouseOfTheDragon BTS from Dir. of Photography, Fabian Wagner. https://t.co/IjpRMEuMql",2022-09-26 13:47:06+00:00,78358011,45,
9726,@greeninbeacon @_genocv @theyolkboy She’s so law abiding that she helped Criston get away with murdering somebody? #HouseOfTheDragon #HouseOfTheDragonHBO #HOTD,2022-09-26 13:47:05+00:00,22501421,0,
9727,"the pov of the common people who live just below aegon's window:
#HouseOfTheDragonHBO
#HouseOfTheDragon https://t.co/MgOG7Z5n9n",2022-09-26 13:47:03+00:00,1203258091564756992,4,
9728,"Oh Larys, Alicent, Criston you don’t know what you’ve done #HouseOfTheDragon 
He’s on his way: https://t.co/VBxzLCdnki",2022-09-26 13:46:56+00:00,167542941,2,
9729,"Rhaenyra has to be dead stupid because how do you explain 3 bastards in a row when your claim to the throne is already so weak. I'm starting to gravitate towards Alicent's camp.

#HouseOfTheDragon",2022-09-26 13:46:53+00:00,1397200842927771653,1,
9730,"Since halloween is coming...
Link: https://t.co/SMnxIIs7ij
#HouseOfTheDragon #Halloween #spookymonth #HalloweenHorrorNights #pumpkin https://t.co/QHBxmxZwxM",2022-09-26 13:46:49+00:00,1423986575482949641,2,
9731,"Rhaenyra is an amazing mother. You can see the genuine love she has for her kids. I cant wait to see more of that.
#HouseOfTheDragon https://t.co/qAVPsy10Q4",2022-09-26 13:46:39+00:00,3805759697,3,
9732,"i really did not like Cersei, but i honestly didn't hate her. Alicent though is straight hated. it's just her anxious and sneaky behavior that exists not to protect herself and her kids but is only there because she is jealous and her jealousy is destructive. #HouseOfTheDragon",2022-09-26 13:46:35+00:00,3307150792,2,
9733,"This guy is the most dangerous player in #HouseOfTheDragon He would make: Little Finger, Varys, and Tywin Lannister shit themselves in fear and anticipation. https://t.co/RE639ErrD7",2022-09-26 13:46:33+00:00,1072839794999349255,3,
9734,Ser Criston has turned into a bitter bish. Lmao #HouseOfTheDragon,2022-09-26 13:46:32+00:00,64325488,2,
9735,"alicent, criston, and larys just need to give it up cause aegon made it clear he don’t even want to be king he just wants to be a nasty teenage boy, helaena wants her insect collection, and aemond wants a dragon so his brother and nephews will stop bullying him #HouseoftheDragon https://t.co/bn32th6wkz",2022-09-26 13:46:29+00:00,1281771609070632962,0,
9736,wait- WHO ARE ALL OF THESE PEOPLE?!?!!!!! #HouseOfTheDragon,2022-09-26 13:46:26+00:00,248789709,10,
9737,The most annoying character in #HouseOfTheDragon so far - Alicent Hightower,2022-09-26 13:46:20+00:00,757835629019340801,0,
9738,"PART 2: ""HE'S CUMMING""

#Blowjob #DickSuck #MondayMorning #BBC #CummyAss #Bbw #BBWTRANNY #HouseOfTheDragon https://t.co/tPj4YbapDI",2022-09-26 13:46:18+00:00,1457987636015116290,3,
9739,Let's start the Kill List this time. 1) Larys Strong 2) Allicent Hightower 3).... #HouseOfTheDragon,2022-09-26 13:46:03+00:00,331601033,0,
9740,"Having trouble keeping track on who is who in #HouseOfTheDragon?

Well, episode 6 would like to tell you to go kill yourself",2022-09-26 13:46:02+00:00,445972560,1,
9741,"Laenor was like, better to die in the hands of Vhagar than to be murdered in an open womb like Aemma. 
#HouseOfTheDragon #HOTD #HouseTargaryen https://t.co/f5IB68Ybhq",2022-09-26 13:45:59+00:00,1258153937007456256,6,
9742,"I wanna talk abt ep 6 but my pals ain’t watched it yet 

#HouseOfTheDragon https://t.co/5Bka3XIXxk",2022-09-26 13:45:59+00:00,1417553436476837894,2,
9743,"Blacks 🖤🔥

《#HouseOfTheDragon》 https://t.co/OEJSfDTWb0",2022-09-26 13:45:57+00:00,1487011261661515782,1,
